feature1,feature2,target
11.9015256002199,13.5504763980297,0
8.49425847905877,15.6235812338018,0
10.891726459977,16.0151438651161,0
7.9707470380641,16.8331964386022,0
10.5220817229862,14.4804629742724,0
10.9237338604338,15.5156438523062,0
9.03793197573434,15.8163169500915,0
9.26624849172167,13.9947595217083,0
10.8180821953611,14.0153364334041,0
11.5631387020501,14.2390087759759,0
16.0040780009974,12.1200997408787,0
11.9657927480396,15.1910801324174,0
13.343336133177,12.6560197036571,0
15.2099942605025,13.6925299790979,0
8.14724241328421,16.2076907842925,0
6.69919864327627,16.5181282932093,0
9.81105772291546,14.9312018735468,0
12.0096398793677,13.8999868642274,0
13.4401714113574,11.0774804788029,0
9.78223452836671,15.9367684650655,0
7.22780494184929,15.5398750729795,0
12.1861738805121,13.199439124278,0
11.0547710668405,15.7515413140428,0
7.11393221539593,14.2313447220768,0
9.87985226329748,14.1958910655767,0
6.0057373648594,18.7673728255276,0
9.02662829052487,14.575884635074,0
10.7576958891414,15.7569057412914,0
11.6676440275046,14.4239603889235,0
3.8640463112494,19.5179442309934,0
8.82363912196635,16.1304881678838,0
9.62734425989707,14.8660157679967,0
10.5169838428535,13.7205910577026,0
14.9789910142408,14.194395327969,0
11.0606691800572,15.1738619531629,0
9.66922958175866,14.5317449964747,0
12.4550518203977,13.3724929316991,0
10.3845960633527,14.0622117956187,0
9.15448761305601,15.6796777342557,0
5.44858859821729,16.4933867732392,0
13.0510809695383,15.2787675171272,0
12.0440129724726,14.151684519967,0
10.9654098747095,15.3013797868519,0
6.42054265856151,16.768767751596,0
7.10421681314706,16.2978953824785,0
14.8285538903889,13.3384761587619,0
10.1779135392691,13.9125752887345,0
10.526908212256,14.3394246496388,0
12.4762063113029,14.0129875756492,0
17.1442337916514,10.8503039601753,0
11.9987099944062,15.5140619684359,0
11.6021997197271,14.7716334223573,0
13.2900265414518,14.7136607378279,0
6.02120036742448,16.6801484891378,0
9.61820489335567,16.9589945507512,0
4.49670306595839,18.2431843783307,0
8.82871592747009,13.3923654052447,0
2.11649286254415,19.6701972857466,0
9.4756194988138,16.2143131775389,0
7.15496081781863,15.0887362888453,0
8.64281490032581,16.2742103598605,0
13.9507583047731,15.0026961123738,0
13.7658004493983,11.4044811358443,0
8.73887393804709,16.7779184829074,0
8.98469686006323,15.4797210959034,0
8.17453248751829,17.2998833101821,0
14.4042640727695,10.7144168808222,0
8.14816595115496,15.4317124184788,0
15.2404707533705,13.4509685468603,0
8.70932999058943,16.210582081954,0
10.5579294794459,16.0229964298878,0
9.24918038553046,17.291730488859,0
11.2138376983675,14.4686930350224,0
8.22496992494738,17.042365951264,0
9.25107548542889,15.5198617432111,0
13.056826465159,15.4329271216299,0
13.406025114392,15.1629450204965,0
15.9063389651818,12.846380462272,0
6.92361648984459,16.6666705399797,0
6.92778692779531,15.2486272519461,0
5.58232175185406,14.0385630209536,0
9.90198887966636,16.5242956830431,0
5.80400363355417,17.1994270252603,0
7.07211072317838,18.085231804506,0
14.9461205907811,13.3650464847527,0
6.95997724571963,15.0721681977436,0
3.24620989920382,17.6899878312828,0
13.3396400355618,13.7435651362207,0
6.72061749776685,17.3513593440094,0
7.65930832118508,16.1582081993403,0
14.4045374067039,13.8537339295279,0
14.343197062565,11.8385122297927,0
11.1076086008743,13.0731526003638,0
10.683864240608,14.252324425045,0
11.6326106442086,14.2691421878321,0
11.930009963341,14.5252209916995,0
12.5313712402622,15.4687284618657,0
10.721238011324,14.6750548664499,0
8.37099247609921,15.2656673350257,0
11.4381948709674,14.0971261053218,0
10.2694207259922,15.7958275849515,0
10.8658074229255,14.1053706213338,0
12.411376946515,13.7698947032889,0
7.52016442535205,15.7189496268117,0
3.98309922670728,16.5638727875663,0
7.25209402030968,17.0158113533606,0
16.7215649988646,12.9596847246078,0
11.3942125724295,12.7348869361391,0
11.9964761506588,13.9562753982497,0
13.8283433233048,13.5020371066146,0
8.38196265775282,15.2191044212036,0
8.51408420933378,15.5415256047052,0
11.0675265621399,14.5431407675788,0
4.37434948249052,17.6066683052187,0
11.0682162884022,13.6701112637868,0
12.4942631862763,12.9108439187631,0
12.0632298987223,13.9520472912557,0
11.6063240109647,16.9011567233426,0
13.8938789415475,13.6954015691275,0
13.5824175605219,14.6033523475125,0
5.03589468381614,15.0165995710691,0
9.13287161014664,15.0605137340584,0
7.47281890124166,16.1150962456647,0
6.90118427066266,16.3603483705798,0
5.39449014137727,16.3739817299282,0
10.5530347069786,15.1341074408348,0
8.7325907108807,15.4262879751423,0
7.71867913407384,15.8122761573116,0
7.5696388901277,14.0713566292903,0
7.8651379391938,15.4999985954131,0
13.8975488637547,13.963014830929,0
3.29691710239957,16.3385012423841,0
17.5828511615367,9.89215834320054,0
11.5761764194755,15.8163665005576,0
10.3358713491051,14.5677575074493,0
7.49803827940172,15.8085591350026,0
3.47513892850116,15.9173115293019,0
11.461130672524,14.9183073353551,0
1.25482794511744,19.9886510595519,0
14.2794643061619,14.6391688346362,0
10.2235424026127,15.7531131019932,0
11.4325689182579,14.1914838208879,0
13.2373783449005,14.4127358706101,0
4.87501025717516,17.0561686386442,0
9.74674416912152,14.4207948750756,0
15.35953753079,12.0676911571666,0
8.58625138475324,15.0618283638007,0
16.6758193362425,13.0499614525681,0
12.4299794534767,12.2434237344007,0
6.84682646667788,16.6463693115839,0
11.0995606276736,13.3782489063645,0
4.81704830943293,18.2492383133685,0
5.55054418309309,16.5008838280102,0
21.165205165345,8.38384557436241,0
13.8371795802775,10.9380152328297,0
15.6719283638002,12.6794113664257,0
8.83251421823668,15.5682465725312,0
13.1571137568131,12.4436953649016,0
11.0630776838744,14.6154754608252,0
6.22338561026354,17.2077777335805,0
9.78958173775183,14.4422656656563,0
10.0611250185238,13.2720923682565,0
11.770516547713,14.9183201591173,0
11.292341614409,15.0756459715186,0
9.06272729141581,16.4193100443057,0
10.2382273917966,15.392861831431,0
13.2192005968406,13.0582209943549,0
9.01701170292382,14.9635763245556,0
7.9282089991497,16.2847650185762,0
9.04956647519964,13.744277181519,0
11.0913437127007,15.2293882116175,0
7.65893055293128,17.2946848359454,0
7.83535701528272,17.1686761881654,0
16.2523632077432,10.9200759744855,0
8.22288923889785,16.8164628489044,0
4.40176800184614,17.8634927825527,0
4.96883148201844,17.9535385652049,0
9.01018196458226,15.4929077123816,0
1.56223854933691,17.2676600149611,0
12.065113065469,13.4039679965914,0
7.63334752770407,16.4194541899582,0
8.9207181660322,15.7720905488793,0
14.0603642267253,12.7168753822423,0
11.9971164427119,13.9763875473968,0
9.33517301931064,15.0262427191811,0
10.204548780365,15.3517287552057,0
8.8380571679613,14.9200989925848,0
3.71062847640654,18.6551185909306,0
15.3462854457497,12.5169153139354,0
9.71627182324464,15.1558572605094,0
8.84859188344189,15.4085466693143,0
6.79656299813587,16.8477840725424,0
12.8377701617235,14.3269719981495,0
8.38436382301866,16.3011078100362,0
7.89096857871076,15.407248551427,0
1.57952263193599,19.2307200222419,0
11.7805549351688,13.8622190084762,0
19.6087367604966,11.8737548731682,0
12.8982788802886,12.8945253202899,0
10.5848369390478,15.5712240596981,0
9.64287891099583,15.3519483004983,0
11.3317414823713,14.9912647848913,0
9.31603200404063,16.8121330916888,0
13.4994646208222,12.679052559905,0
8.66337227523233,14.5239762090054,0
15.5259207658494,12.4582715967206,0
12.2630680159061,11.9700863251057,0
11.878943494574,14.7270281655668,0
6.6789842936986,18.0789628418243,0
12.1704613306102,14.5177047381189,0
8.67825142975444,13.8248727495916,0
9.46690510053859,15.9988818613635,0
9.76855185955257,13.8483620510883,0
4.67034054869702,16.6424984234226,0
13.3533588806015,13.4308640436208,0
10.5763637699141,14.9028108763824,0
6.9013647260325,17.485631323094,0
12.823712463021,12.2824127250906,0
10.8388103773744,15.4629546070819,0
8.92674564287571,15.1201043808369,0
2.41760182188919,18.2344181203791,0
10.1987131952348,15.4599301909025,0
11.1472608158445,14.3435388151849,0
12.5870935367476,13.9013963952215,0
7.82641189566006,16.9997486171605,0
9.36633868790564,16.9724801487857,0
17.3842555461589,10.4820887186036,0
16.1943737679126,13.2614004686934,0
10.6047120110692,14.3246617737926,0
10.5122237518391,15.578420298367,0
12.6570857399719,13.7793259491212,0
10.5088843044583,14.6338142399257,0
11.3278760127026,14.3982597051528,0
8.9542968843077,16.0207034333994,0
13.8111417606211,13.4161025133772,0
11.197061601314,16.7373125186739,0
16.1973157612311,11.6446167149246,0
16.8414370659906,12.6473703478664,0
12.2788888430376,12.9221865975718,0
10.862475889838,15.9349476670905,0
8.97611352564876,16.5588009975118,0
10.4645037198027,14.2769059503076,0
7.83997505229488,14.2325136303673,0
13.5309261951365,15.1831475836847,0
4.91207412612882,19.4713221528793,0
10.402453840926,13.0676289908338,0
12.4913029085737,14.2863246873456,0
7.83477593477708,15.3831117147092,0
12.0140857754105,11.9804280826434,0
7.42076967846649,16.0178072228141,0
7.43728330574904,16.5260441417833,0
7.70658588651533,16.3955455844346,0
11.1428613327285,15.8325951729894,0
13.8032204618035,14.0108712451326,0
14.0691377995566,13.4317602892771,0
11.2073091146818,14.5404557804078,0
5.72510339030076,15.2525139687085,0
14.8044062247793,10.8214883891231,0
11.5414242992645,14.1037793622941,0
15.2317660078235,14.2375841014876,0
9.13378612339751,16.0559898005717,0
7.98799915720359,16.0151310135488,0
6.19747783013888,15.2256497195764,0
9.86385347385848,16.1988182835921,0
6.61927712274018,14.2659885099195,0
12.343706525108,12.7370352325537,0
5.76932612329834,18.137497709362,0
5.74636899919161,17.7721509121211,0
5.90956676542487,16.7906662423367,0
9.55667816044148,15.3296132336279,0
14.1841463150896,12.8466953465251,0
4.93452749700137,18.4721429382812,0
10.1295302243491,15.6647424294561,0
11.9238068653719,12.9507312886801,0
7.96880925186388,15.0356217437868,0
7.92828731213833,15.4753468712132,0
7.12288820302522,15.8052924475303,0
2.29151909094146,18.6426621950023,0
10.5277686097067,14.4059922459901,0
11.0513592262398,13.4428462897732,0
8.22877742852198,16.1494363513807,0
8.87386925530006,12.7101478345096,0
10.2316806434661,14.6738029300932,0
11.5962237782451,15.4660974266205,0
12.9542364821887,13.8211808544552,0
13.4332510440659,12.8659581857234,0
8.2159127064727,17.5143067856203,0
7.1645105187302,16.6187182052766,0
14.0424764433284,13.0068187429643,0
11.0888497867445,14.7175615812523,0
10.8950396580709,13.543501729664,0
5.44832656024845,15.18221241082,0
11.4808766884773,14.5595067911847,0
7.17066364759539,15.9378010491211,0
4.99802768986968,17.1335159351112,0
11.5984200566319,14.16416997394,0
13.4792910129051,14.7770097284358,0
10.0992555454667,16.6796867472133,0
8.89540491723374,14.3054490781974,0
15.7344898663316,10.4431685857037,0
15.2590176914959,12.6079463819131,0
12.024544768522,13.42160348099,0
5.47241447612729,15.5904514663455,0
11.2294043195049,13.3021103723581,0
7.56086315249428,15.6894719677157,0
10.3954992654098,14.8738833837329,0
10.7870587416979,15.6350286442053,0
12.9507207118566,12.8794820714319,0
12.6975380273325,14.9698013271308,0
6.34320476684447,16.0018859815661,0
13.9893731489377,12.6497280806885,0
7.89627376727457,15.6538282706359,0
11.3493480636656,15.0266198795509,0
10.7030048215224,16.0149164547876,0
7.08574804542856,16.0806861015629,0
11.3829442457819,14.3963037613381,0
5.82413391418785,14.7507961099751,0
9.95218535675323,13.7226896399127,0
7.51772977495205,16.7737912675708,0
9.80076836833859,13.9701795183928,0
4.90938885931685,17.0597956690696,0
9.56848648424713,16.8268496474288,0
11.903316639196,12.7388051028087,0
7.89402909331461,14.7730622094043,0
22.394517237705,8.16756474920936,0
12.1714594393752,14.5813969686662,0
13.1971717676007,13.4029818951528,0
6.59829341477561,15.179826749104,0
8.43784262684669,14.6994807856366,0
8.32571688622992,16.5931614056129,0
11.111977366539,14.249384815458,0
10.590175186005,13.8219318745351,0
3.93852378451201,18.3900288270844,0
9.37124008788876,15.6770099916259,0
13.8471410637145,13.7870682902063,0
10.3377193740996,15.78434301361,0
6.62440400611021,16.851379984699,0
12.875305050725,14.1813063674393,0
5.96586552367159,16.2592852852617,0
10.5519187021791,14.3184731557855,0
11.2635349075487,14.6568513591118,0
4.96225860414655,17.6035366592287,0
8.86225243509137,16.0386533573825,0
4.10880576937728,17.7923222005383,0
11.8633486234367,13.7326239388125,0
13.3261026673303,13.3694897522825,0
11.5887874693836,13.9251940302023,0
9.68436047716935,14.9196174712929,0
10.1825912201564,15.1355792568948,0
8.79226112324522,16.9835046463034,0
12.1928511160997,12.5865004443601,0
11.0841288979655,15.0788830693381,0
11.8918088944687,13.420625384279,0
8.60488418378921,16.6567111788767,0
10.5973091612789,13.6045054949565,0
11.7709010932572,16.2690174649591,0
9.14164066200699,15.0768474403141,0
7.8381469586297,16.2889439999301,0
10.1802953644158,14.6351510053442,0
11.6826573887308,14.8092057476129,0
8.93180963037634,15.7846256610739,0
10.8523505190469,15.2514939999373,0
12.7294467916027,15.2401413676136,0
10.6865603395662,16.2338612270203,0
11.7847556510416,15.0411186874643,0
7.98221897983046,15.5456651405439,0
14.065322388429,13.6440422119149,0
8.56605374823347,16.9237010943817,0
13.9083915982993,13.878100839027,0
14.3856385987203,12.4652328968865,0
5.19448601149681,16.5906948263647,0
12.274353678921,12.1865291042176,0
14.7341715478015,13.1429498164208,0
9.17810610517975,14.9565417516578,0
6.63633943802376,15.0066208232036,0
8.34682317708005,15.0971901613587,0
9.326805028973,15.1711838514876,0
8.26793141005962,14.7017309863106,0
12.8269398620495,13.2547745232225,0
9.24472432730616,15.4685218625553,0
8.75618249435782,15.9323724964676,0
10.0023586217254,15.3313252817729,0
11.9590869003456,13.548061873289,0
14.5851200843723,14.131451050522,0
14.3194005906975,13.4148844997211,0
4.8789988849214,19.7489865836376,0
7.47236426139548,15.3991330294028,0
11.5467721054109,13.0617946443735,0
9.19312541932431,14.8797133425104,0
9.38322245058953,15.0800846500361,0
8.50822333402775,16.0260883946583,0
7.92019225682289,14.1209723031848,0
11.5488461061401,13.682026651676,0
14.1744044400539,12.6690678091236,0
10.6346462615428,13.7826288364302,0
12.7512112746086,13.791658047612,0
19.8474728847954,10.8891745304035,0
14.2940242157317,13.7446033662642,0
8.68738768001218,15.8997569441242,0
14.5738402679448,14.1907131032276,0
15.4365602125285,11.7646858660245,0
6.70207715109495,14.3449620452748,0
9.09105762440593,13.8016221558451,0
7.01292668038531,14.4877124423395,0
6.56181006994425,15.8279487266907,0
7.91551773139862,18.6443718782759,0
9.56170343329047,13.0751183080987,0
6.84226453505724,16.9024989002608,0
9.06854120936765,16.2493484958146,0
14.3108918033167,13.6039715728212,0
8.19780095837822,15.3460035540543,0
9.24617839095272,14.4821661707366,0
10.3555793629727,16.5406074321147,0
13.0885108016257,13.917059749235,0
12.1767576386054,13.9769009629889,0
6.83835450841897,16.9149650287622,0
12.3884998440024,13.0976435738278,0
9.95669611172493,15.0893297259444,0
15.988297141401,12.910702602512,0
8.04536434063233,16.377902031995,0
12.0298873925729,12.8437812954163,0
8.2762995916982,16.0671083772872,0
12.5135862423777,12.5751777711305,0
12.7878978851004,14.9459105435524,0
8.25001332258837,17.1174366193064,0
8.09499135853714,13.0812623888409,0
11.8260383469138,15.0412556325267,0
12.7427048614297,14.4433369788645,0
9.7038248510055,14.1731968310005,0
8.9321955745462,16.8580399762842,0
9.19775753142123,14.5693819052316,0
6.26065060442347,17.2099751962144,0
7.39667335194091,17.3118414468787,0
9.24775099982982,14.2328648397943,0
8.27413325346734,14.7313830990481,0
7.59922777004894,14.5058590667507,0
13.6308713432544,14.1056811850857,0
13.8229623761424,13.6695288740629,0
10.7542378968093,14.37237828444,0
9.71320456048798,13.23124417769,0
9.88894574841815,13.6884464731723,0
10.205184622051,14.6999910148547,0
8.27740730003604,15.3089901745508,0
12.1511550778432,13.4265485112118,0
7.58203642465606,16.217033641993,0
